"# Device id and info table",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#",,,,,,,,,,,,,,"Reserved flash start",,"Scratchpad (SFLE=1)",,,,,,,,,"C2 Breakpoint SFR's",,,,,,,,
"# Name","Deviceid","Derivativeid","Version","String observed","Flash size","Flash sector Size","Xram size","External bus","Tested","Lock Type","Read lock","Write Lock","Single lock","Bottom","Top","Present","Start","Length","Sector Size","Paged SFR","SFR_Page","USB FIFO","Debug Interface","Cache","BP0L","BP0H","BP1L","BP1H","BP2L","BP2H","BP3L","BP3H","Comments"
"EFM8BB21F16G_QSOP24","0x32","0x02",-1,,"0x4000",512,0,FALSE,TRUE,"FLT_SINGLE",-1,-1,"0xfbbf","0x4000",-1,FALSE,-1,-1,0,TRUE,"0xa7",FALSE,"C2",0,"{1,0x85}","{1,0x86}","{1,0xab}","{1,0xac}","{1,0xce}","{1,0xcf}","{1,0xd2}","{1,0xd3}"
"EFM8BB21F16G_QFN20","0x32","0x03",-1,,"0x4000",512,0,FALSE,TRUE,"FLT_SINGLE",-1,-1,"0xfbbf","0x4000",-1,FALSE,-1,-1,0,TRUE,"0xa7",FALSE,"C2",0,"{1,0x85}","{1,0x86}","{1,0xab}","{1,0xac}","{1,0xce}","{1,0xcf}","{1,0xd2}","{1,0xd3}"
"EFM8BB31F64G_QFN32","0x34","0x01",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F64G_QFP32","0x34","0x02",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F64G_QSOP24","0x34","0x03",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F64G_QFN24","0x34","0x04",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32G_QFN32","0x34","0x05",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32G_QFP32","0x34","0x06",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32G_QSOP24","0x34","0x07",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32G_QFN24","0x34","0x08",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16G_QFN32","0x34","0x09",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16G_QFP32","0x34","0x0A",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16G_QSOP24","0x34","0x0B",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16G_QFN24","0x34","0x0C",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F64I_QFN32","0x34","0x11",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F64I_QFP32","0x34","0x12",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F64I_QSOP24","0x34","0x13",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F64I_QFN24","0x34","0x14",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32I_QFN32","0x34","0x15",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32I_QFP32","0x34","0x16",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32I_QSOP24","0x34","0x17",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32I_QFN24","0x34","0x18",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16I_QFN32","0x34","0x19",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16I_QFP32","0x34","0x1A",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16I_QSOP24","0x34","0x1B",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16I_QFN24","0x34","0x1C",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F64A_QFN32","0x34","0x21",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F64A_QFP32","0x34","0x22",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F64A_QSOP24","0x34","0x23",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F64A_QFN24","0x34","0x24",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32A_QFN32","0x34","0x25",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32A_QFP32","0x34","0x26",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32A_QSOP24","0x34","0x27",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F32A_QFN24","0x34","0x28",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16A_QFN32","0x34","0x29",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16A_QFP32","0x34","0x2A",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16A_QSOP24","0x34","0x2B",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB31F16A_QFN24","0x34","0x2C",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB51F8G_TSSOP20","0x39","0x11",-1,,"0x2000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x17ff","0x1800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB51F8G_QFN20","0x39","0x12",-1,,"0x2000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x17ff","0x1800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB51F16G_QFN20","0x39","0x13",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB51F16G_TSSOP20","0x39","0x14",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB51F8I_TSSOP20","0x39","0x15",-1,,"0x2000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x17ff","0x1800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB51F8I_QFN20","0x39","0x16",-1,,"0x2000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x17ff","0x1800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB51F16I_QFN20","0x39","0x17",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB51F16I_TSSOP20","0x39","0x18",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F32G_QFN32","0x39","0x01",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x77ff","0x7800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F16G_QFN20","0x39","0x02",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F16G_TSSOP28","0x39","0x03",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F16G_QFN32","0x39","0x04",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F32G_TSSOP20","0x39","0x05",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x77ff","0x7800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F32G_QFN20","0x39","0x06",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x77ff","0x7800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F32G_TSSOP28","0x39","0x07",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x77ff","0x7800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F16G_TSSOP20","0x39","0x08",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F16I_TSSOP20","0x39","0x09",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F16I_QFN20","0x39","0x0a",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F16I_TSSOP28","0x39","0x0b",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F16I_QFN32","0x39","0x0c",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x37ff","0x3800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F32I_TSSOP20","0x39","0x0d",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x77ff","0x7800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F32I_QFN20","0x39","0x0e",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x77ff","0x7800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F32I_TSSOP28","0x39","0x0f",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x77ff","0x7800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8BB52F32I_QFN32","0x39","0x10",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x77ff","0x7800",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB12F64E_QFN32","0x34","0x41",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB12F64E_QFP32","0x34","0x42",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB12F64E_QSOP32","0x34","0x43",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB12F64E_QFN24","0x34","0x44",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB12F32E_QFN32","0x34","0x45",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB12F32E_QFP32","0x34","0x46",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB12F32E_QSOP24","0x34","0x47",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB12F32E_QFN24","0x34","0x48",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB11F32E_QFN32","0x34","0x49",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB11F32E_QFP32","0x34","0x4a",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB11F32E_QSOP24","0x34","0x4b",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB11F32E_QFN24","0x34","0x4c",-1,,"0x8000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x7fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB11F16E_QFN32","0x34","0x4d",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB11F16E_QFP32","0x34","0x4e",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB11F16E_QSOP24","0x34","0x4f",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB11F16E_QFN24","0x34","0x50",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB10F16E_QFN32","0x34","0x51",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB10F16E_QFP32","0x34","0x52",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB10F16E_QSOP24","0x34","0x53",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB10F16E_QFN24","0x34","0x54",-1,,"0x4000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0x3fff",-1,-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB12F64ES0_QFN32","0x34","0x61",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
"EFM8LB12F64ES0_QFN24","0x34","0x64",-1,,"0x10000",512,0,FALSE,FALSE,"FLT_SINGLE",-1,-1,"0xfbff","0xfc00",-1,FALSE,-1,-1,0,FALSE,0,FALSE,"C2",0,"{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}","{0,0}",
